69,22,414,2,92,"dec_2100_a50_device_register@179-271@sys/arch/alpha/alpha/dec_2100_a50.c","sys/arch/alpha/alpha/dec_2100_a50.c","dec_2100_a50_device_register",179,271
247,41,1824,4,291,"dec_2100_a50_mcheck@275-566@sys/arch/alpha/alpha/dec_2100_a50.c","sys/arch/alpha/alpha/dec_2100_a50.c","dec_2100_a50_mcheck",275,566
17,3,76,4,16,"dec_2100_a50_mcheck_handler@569-585@sys/arch/alpha/alpha/dec_2100_a50.c","sys/arch/alpha/alpha/dec_2100_a50.c","dec_2100_a50_mcheck_handler",569,585
14,3,81,0,16,"dec_3000_300_init@74-90@sys/arch/alpha/alpha/dec_3000_300.c","sys/arch/alpha/alpha/dec_3000_300.c","dec_3000_300_init",74,90
30,7,157,0,55,"dec_3000_300_cons_init@93-148@sys/arch/alpha/alpha/dec_3000_300.c","sys/arch/alpha/alpha/dec_3000_300.c","dec_3000_300_cons_init",93,148
74,33,470,2,115,"dec_3000_300_device_register@151-266@sys/arch/alpha/alpha/dec_3000_300.c","sys/arch/alpha/alpha/dec_3000_300.c","dec_3000_300_device_register",151,266
24,6,125,0,30,"dec_3000_500_init@79-109@sys/arch/alpha/alpha/dec_3000_500.c","sys/arch/alpha/alpha/dec_3000_500.c","dec_3000_500_init",79,109
30,7,157,0,54,"dec_3000_500_cons_init@112-166@sys/arch/alpha/alpha/dec_3000_500.c","sys/arch/alpha/alpha/dec_3000_500.c","dec_3000_500_cons_init",112,166
74,33,470,2,115,"dec_3000_500_device_register@169-284@sys/arch/alpha/alpha/dec_3000_500.c","sys/arch/alpha/alpha/dec_3000_500.c","dec_3000_500_device_register",169,284
11,2,59,0,14,"dec_550_init@82-96@sys/arch/alpha/alpha/dec_550.c","sys/arch/alpha/alpha/dec_550.c","dec_550_init",82,96
38,6,234,0,58,"dec_550_cons_init@99-157@sys/arch/alpha/alpha/dec_550.c","sys/arch/alpha/alpha/dec_550.c","dec_550_cons_init",99,157
90,23,570,2,111,"dec_550_device_register@160-271@sys/arch/alpha/alpha/dec_550.c","sys/arch/alpha/alpha/dec_550.c","dec_550_device_register",160,271
5,1,16,0,5,"dec_550_powerdown@274-279@sys/arch/alpha/alpha/dec_550.c","sys/arch/alpha/alpha/dec_550.c","dec_550_powerdown",274,279
13,2,73,0,16,"dec_6600_init@99-115@sys/arch/alpha/alpha/dec_6600.c","sys/arch/alpha/alpha/dec_6600.c","dec_6600_init",99,115
43,6,254,0,66,"dec_6600_cons_init@118-184@sys/arch/alpha/alpha/dec_6600.c","sys/arch/alpha/alpha/dec_6600.c","dec_6600_cons_init",118,184
110,29,661,2,137,"dec_6600_device_register@187-324@sys/arch/alpha/alpha/dec_6600.c","sys/arch/alpha/alpha/dec_6600.c","dec_6600_device_register",187,324
52,12,386,4,84,"dec_6600_environmental_mcheck@328-412@sys/arch/alpha/alpha/dec_6600.c","sys/arch/alpha/alpha/dec_6600.c","dec_6600_environmental_mcheck",328,412
15,5,93,2,16,"dec_6600_print_syndrome@430-446@sys/arch/alpha/alpha/dec_6600.c","sys/arch/alpha/alpha/dec_6600.c","dec_6600_print_syndrome",430,446
85,22,436,4,100,"dec_6600_mcheck@449-549@sys/arch/alpha/alpha/dec_6600.c","sys/arch/alpha/alpha/dec_6600.c","dec_6600_mcheck",449,549
19,6,96,4,27,"dec_6600_mcheck_handler@553-580@sys/arch/alpha/alpha/dec_6600.c","sys/arch/alpha/alpha/dec_6600.c","dec_6600_mcheck_handler",553,580
14,3,82,1,16,"dec_alphabook1_init@77-93@sys/arch/alpha/alpha/dec_alphabook1.c","sys/arch/alpha/alpha/dec_alphabook1.c","dec_alphabook1_init",77,93
38,6,236,1,58,"dec_alphabook1_cons_init@96-154@sys/arch/alpha/alpha/dec_alphabook1.c","sys/arch/alpha/alpha/dec_alphabook1.c","dec_alphabook1_cons_init",96,154
67,22,414,2,90,"dec_alphabook1_device_register@157-247@sys/arch/alpha/alpha/dec_alphabook1.c","sys/arch/alpha/alpha/dec_alphabook1.c","dec_alphabook1_device_register",157,247
6,1,22,0,6,"lca_preinit@80-86@sys/arch/alpha/alpha/dec_axppci_33.c","sys/arch/alpha/alpha/dec_axppci_33.c","lca_preinit",80,86
31,4,202,0,41,"dec_axppci_33_init@99-140@sys/arch/alpha/alpha/dec_axppci_33.c","sys/arch/alpha/alpha/dec_axppci_33.c","dec_axppci_33_init",99,140
36,6,223,0,56,"dec_axppci_33_cons_init@143-199@sys/arch/alpha/alpha/dec_axppci_33.c","sys/arch/alpha/alpha/dec_axppci_33.c","dec_axppci_33_cons_init",143,199
69,22,414,2,92,"dec_axppci_33_device_register@202-294@sys/arch/alpha/alpha/dec_axppci_33.c","sys/arch/alpha/alpha/dec_axppci_33.c","dec_axppci_33_device_register",202,294
10,2,53,0,13,"dec_eb164_init@77-90@sys/arch/alpha/alpha/dec_eb164.c","sys/arch/alpha/alpha/dec_eb164.c","dec_eb164_init",77,90
40,8,254,0,66,"dec_eb164_cons_init@93-159@sys/arch/alpha/alpha/dec_eb164.c","sys/arch/alpha/alpha/dec_eb164.c","dec_eb164_cons_init",93,159
97,26,612,2,128,"dec_eb164_device_register@162-290@sys/arch/alpha/alpha/dec_eb164.c","sys/arch/alpha/alpha/dec_eb164.c","dec_eb164_device_register",162,290
14,3,81,0,16,"dec_eb64plus_init@79-95@sys/arch/alpha/alpha/dec_eb64plus.c","sys/arch/alpha/alpha/dec_eb64plus.c","dec_eb64plus_init",79,95
38,6,234,0,58,"dec_eb64plus_cons_init@98-156@sys/arch/alpha/alpha/dec_eb64plus.c","sys/arch/alpha/alpha/dec_eb64plus.c","dec_eb64plus_cons_init",98,156
69,22,414,2,92,"dec_eb64plus_device_register@159-251@sys/arch/alpha/alpha/dec_eb64plus.c","sys/arch/alpha/alpha/dec_eb64plus.c","dec_eb64plus_device_register",159,251
33,8,167,0,47,"dec_kn300_init@91-138@sys/arch/alpha/alpha/dec_kn300.c","sys/arch/alpha/alpha/dec_kn300.c","dec_kn300_init",91,138
36,6,228,0,55,"dec_kn300_cons_init@141-196@sys/arch/alpha/alpha/dec_kn300.c","sys/arch/alpha/alpha/dec_kn300.c","dec_kn300_cons_init",141,196
91,22,566,2,111,"dec_kn300_device_register@199-310@sys/arch/alpha/alpha/dec_kn300.c","sys/arch/alpha/alpha/dec_kn300.c","dec_kn300_device_register",199,310
14,3,81,0,16,"dec_kn20aa_init@79-95@sys/arch/alpha/alpha/dec_kn20aa.c","sys/arch/alpha/alpha/dec_kn20aa.c","dec_kn20aa_init",79,95
38,6,234,0,58,"dec_kn20aa_cons_init@98-156@sys/arch/alpha/alpha/dec_kn20aa.c","sys/arch/alpha/alpha/dec_kn20aa.c","dec_kn20aa_cons_init",98,156
69,22,414,2,92,"dec_kn20aa_device_register@159-251@sys/arch/alpha/alpha/dec_kn20aa.c","sys/arch/alpha/alpha/dec_kn20aa.c","dec_kn20aa_device_register",159,251
36,11,220,4,48,"readdisklabel@50-98@sys/arch/alpha/alpha/disksubr.c","sys/arch/alpha/alpha/disksubr.c","readdisklabel",50,98
28,4,212,3,36,"writedisklabel@104-140@sys/arch/alpha/alpha/disksubr.c","sys/arch/alpha/alpha/disksubr.c","writedisklabel",104,140
20,5,117,2,20,"this_cannot_happen@143-163@sys/arch/alpha/alpha/fp_complete.c","sys/arch/alpha/alpha/fp_complete.c","this_cannot_happen",143,163
5,1,31,3,4,"sts@166-170@sys/arch/alpha/alpha/fp_complete.c","sys/arch/alpha/alpha/fp_complete.c","sts",166,170
5,1,31,3,4,"stt@173-177@sys/arch/alpha/alpha/fp_complete.c","sys/arch/alpha/alpha/fp_complete.c","stt",173,177
5,1,31,3,4,"lds@180-184@sys/arch/alpha/alpha/fp_complete.c","sys/arch/alpha/alpha/fp_complete.c","lds",180,184
5,1,31,3,4,"ldt@187-191@sys/arch/alpha/alpha/fp_complete.c","sys/arch/alpha/alpha/fp_complete.c","ldt",187,191
4,1,21,2,3,"compare_lt@194-197@sys/arch/alpha/alpha/fp_complete.c","sys/arch/alpha/alpha/fp_complete.c","compare_lt",194,197
4,1,21,2,3,"compare_le@200-203@sys/arch/alpha/alpha/fp_complete.c","sys/arch/alpha/alpha/fp_complete.c","compare_le",200,203
9,3,52,2,8,"compare_un@206-214@sys/arch/alpha/alpha/fp_complete.c","sys/arch/alpha/alpha/fp_complete.c","compare_un",206,214
4,1,21,2,3,"compare_eq@217-220@sys/arch/alpha/alpha/fp_complete.c","sys/arch/alpha/alpha/fp_complete.c","compare_eq",217,220
25,4,174,2,35,"cvt_qs_ts_st_gf_qf@233-268@sys/arch/alpha/alpha/fp_complete.c","sys/arch/alpha/alpha/fp_complete.c","cvt_qs_ts_st_gf_qf",233,268
11,1,91,2,11,"cvt_gd@271-282@sys/arch/alpha/alpha/fp_complete.c","sys/arch/alpha/alpha/fp_complete.c","cvt_gd",271,282
22,5,121,2,25,"cvt_qt_dg_qg@285-310@sys/arch/alpha/alpha/fp_complete.c","sys/arch/alpha/alpha/fp_complete.c","cvt_qt_dg_qg",285,310
9,1,63,2,9,"cvt_tq_gq@322-331@sys/arch/alpha/alpha/fp_complete.c","sys/arch/alpha/alpha/fp_complete.c","cvt_tq_gq",322,331
16,4,132,2,51,"fp_c_to_fpcr_1@334-385@sys/arch/alpha/alpha/fp_complete.c","sys/arch/alpha/alpha/fp_complete.c","fp_c_to_fpcr_1",334,385
4,1,25,1,3,"fp_c_to_fpcr@388-391@sys/arch/alpha/alpha/fp_complete.c","sys/arch/alpha/alpha/fp_complete.c","fp_c_to_fpcr",388,391
13,2,75,2,13,"alpha_write_fp_c@394-407@sys/arch/alpha/alpha/fp_complete.c","sys/arch/alpha/alpha/fp_complete.c","alpha_write_fp_c",394,407
4,1,18,1,9,"alpha_read_fp_c@410-419@sys/arch/alpha/alpha/fp_complete.c","sys/arch/alpha/alpha/fp_complete.c","alpha_read_fp_c",410,419
4,1,13,2,3,"float64_unk@422-425@sys/arch/alpha/alpha/fp_complete.c","sys/arch/alpha/alpha/fp_complete.c","float64_unk",422,425
64,16,437,2,65,"alpha_fp_interpret@500-565@sys/arch/alpha/alpha/fp_complete.c","sys/arch/alpha/alpha/fp_complete.c","alpha_fp_interpret",500,565
