48,8,399,2,65,"make_discover@1503-1568@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","make_discover",1503,1568
58,13,481,2,84,"make_request@1571-1655@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","make_request",1571,1655
43,5,370,2,61,"make_decline@1658-1719@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","make_decline",1658,1719
12,4,75,1,15,"free_client_lease@1722-1737@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","free_client_lease",1722,1737
25,5,141,1,37,"rewrite_client_leases@1740-1777@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","rewrite_client_leases",1740,1777
27,9,176,3,31,"rewrite_option_db@1780-1811@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","rewrite_option_db",1780,1811
6,1,46,4,5,"append_statement@1814-1819@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","append_statement",1814,1819
84,16,654,1,92,"lease_as_proposal@1822-1914@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","lease_as_proposal",1822,1914
79,17,657,3,91,"lease_as_string@1917-2008@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","lease_as_string",1917,2008
17,5,97,1,25,"go_daemon@2011-2036@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","go_daemon",2011,2036
25,7,128,1,28,"rdaemon@2039-2067@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","rdaemon",2039,2067
22,9,127,1,26,"res_hnok_list@2075-2101@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","res_hnok_list",2075,2101
76,20,489,3,92,"fork_privchld@2104-2196@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","fork_privchld",2104,2196
29,10,245,3,32,"get_ifname@2199-2231@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","get_ifname",2199,2231
109,24,925,1,127,"apply_defaults@2234-2361@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","apply_defaults",2234,2361
42,10,305,1,48,"clone_lease@2364-2412@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","clone_lease",2364,2412
25,7,161,1,30,"apply_ignore_list@2420-2450@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","apply_ignore_list",2420,2450
46,12,328,2,55,"take_charge@2453-2508@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","take_charge",2453,2508
31,12,233,1,37,"get_recorded_lease@2511-2548@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","get_recorded_lease",2511,2548
14,4,102,1,22,"set_default_client_identifier@2551-2573@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","set_default_client_identifier",2551,2573
17,5,107,1,19,"lease_expiry@2576-2595@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","lease_expiry",2576,2595
15,3,94,1,17,"lease_renewal@2598-2615@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","lease_renewal",2598,2615
18,4,121,1,20,"lease_rebind@2618-2638@sbin/dhclient/dhclient.c","sbin/dhclient/dhclient.c","lease_rebind",2618,2638
71,21,496,2,91,"dispatch@82-173@sbin/dhclient/dispatch.c","sbin/dhclient/dispatch.c","dispatch",82,173
94,25,566,1,125,"packethandler@176-301@sbin/dhclient/dispatch.c","sbin/dhclient/dispatch.c","packethandler",176,301
15,7,67,1,14,"flush_unpriv_ibuf@307-321@sbin/dhclient/dispatch.c","sbin/dhclient/dispatch.c","flush_unpriv_ibuf",307,321
7,1,43,3,6,"set_timeout@324-330@sbin/dhclient/dispatch.c","sbin/dhclient/dispatch.c","set_timeout",324,330
5,1,21,1,4,"cancel_timeout@333-337@sbin/dhclient/dispatch.c","sbin/dhclient/dispatch.c","cancel_timeout",333,337
7,2,43,1,7,"sendhup@343-350@sbin/dhclient/dispatch.c","sbin/dhclient/dispatch.c","sendhup",343,350
45,8,247,2,48,"get_routes@62-110@sbin/dhclient/kroute.c","sbin/dhclient/kroute.c","get_routes",62,110
13,3,88,2,15,"flush_routes@119-134@sbin/dhclient/kroute.c","sbin/dhclient/kroute.c","flush_routes",119,134
41,12,275,4,47,"priv_flush_routes@137-184@sbin/dhclient/kroute.c","sbin/dhclient/kroute.c","priv_flush_routes",137,184
25,8,176,5,30,"extract_classless_route@187-217@sbin/dhclient/kroute.c","sbin/dhclient/kroute.c","extract_classless_route",187,217
34,7,224,4,73,"set_routes@220-293@sbin/dhclient/kroute.c","sbin/dhclient/kroute.c","set_routes",220,293
14,2,88,4,15,"add_route@299-314@sbin/dhclient/kroute.c","sbin/dhclient/kroute.c","add_route",299,314
55,5,463,4,70,"priv_add_route@317-387@sbin/dhclient/kroute.c","sbin/dhclient/kroute.c","priv_add_route",317,387
29,10,213,3,33,"delete_addresses@396-429@sbin/dhclient/kroute.c","sbin/dhclient/kroute.c","delete_addresses",396,429
10,2,59,1,11,"delete_address@437-448@sbin/dhclient/kroute.c","sbin/dhclient/kroute.c","delete_address",437,448
16,3,132,3,23,"priv_delete_address@451-474@sbin/dhclient/kroute.c","sbin/dhclient/kroute.c","priv_delete_address",451,474
16,4,92,2,18,"set_mtu@482-500@sbin/dhclient/kroute.c","sbin/dhclient/kroute.c","set_mtu",482,500
9,2,83,3,11,"priv_set_mtu@503-514@sbin/dhclient/kroute.c","sbin/dhclient/kroute.c","priv_set_mtu",503,514
13,3,88,3,16,"set_address@522-538@sbin/dhclient/kroute.c","sbin/dhclient/kroute.c","set_address",522,538
18,2,173,3,25,"priv_set_address@541-566@sbin/dhclient/kroute.c","sbin/dhclient/kroute.c","priv_set_address",541,566
9,2,43,1,9,"write_resolv_conf@572-581@sbin/dhclient/kroute.c","sbin/dhclient/kroute.c","write_resolv_conf",572,581
23,5,135,1,27,"priv_write_resolv_conf@584-611@sbin/dhclient/kroute.c","sbin/dhclient/kroute.c","priv_write_resolv_conf",584,611
78,17,550,2,86,"default_route_index@618-704@sbin/dhclient/kroute.c","sbin/dhclient/kroute.c","default_route_index",618,704
68,17,453,5,84,"set_resolv_conf@712-796@sbin/dhclient/kroute.c","sbin/dhclient/kroute.c","set_resolv_conf",712,796
12,3,87,3,12,"get_rtaddrs@803-815@sbin/dhclient/kroute.c","sbin/dhclient/kroute.c","get_rtaddrs",803,815
39,12,263,3,47,"route_in_rtstatic@818-865@sbin/dhclient/kroute.c","sbin/dhclient/kroute.c","route_in_rtstatic",818,865
10,2,48,2,12,"log_init@34-46@sbin/dhclient/log.c","sbin/dhclient/log.c","log_init",34,46
5,2,19,1,4,"log_procinit@49-53@sbin/dhclient/log.c","sbin/dhclient/log.c","log_procinit",49,53
4,1,11,1,3,"log_setverbose@56-59@sbin/dhclient/log.c","sbin/dhclient/log.c","log_setverbose",56,59
